id	md5	seance_id	parlementaire_id	intervention
2678	85b7f5154b671f0b9793ea1a5bebcd42	26	107	<p>Je les connais, mais je voulais les entendre de votre bouche !</p>
2679	d4b4e89a5d251c5f3a5dd4fb9d2463d3	26	NULL	<p>Le FESF, qui est un dispositif de garantie, n'a encore rien coûté. Pour le mécanisme européen de stabilité, qui n'est pas encore en vigueur, la France a budgétisé un premier versement et sa contribution totale sera de l'ordre de 16 milliards d'euros.</p><p>Monsieur Lellouche, pour ce qui est de la ratification du texte, nous soumettrons à la discussion parlementaire quatre dispositifs : le traité budgétaire, les dispositions relatives à la taxe sur les transactions financières, le dispositif de supervision et le pacte de croissance &#8211; qui, comme certaines des dispositions issues du Conseil européen, a valeur de décision. Ensemble, ces quatre textes correspondent à l'équilibre politique que nous voulions atteindre pour la réorientation de la politique de l'Union européenne.</p><p>Sur le plan constitutionnel, je rappelle que la ratification est régie par des procédures établies. Conformément à l'article 54 de la Constitution, le Président de la République, le Premier ministre, le Président de l'une ou l'autre assemblée ou les parlementaires peuvent en effet saisir préalablement le Conseil constitutionnel. Le Conseil d'État sera également saisi. Le Président de la République a déjà fait connaître son intention de recourir à cette procédure pour assurer la sécurité juridique de la ratification. Toutes les précautions sont donc prises et vous n'avez aucune inquiétude à avoir.</p>
2680	ed787888182fb558554b40b569dafd55	26	296	<p>L'Europe est confrontée à une crise très forte, qui étonne d'ailleurs les États-Unis et la Chine et à laquelle elle n'a pas encore trouvé les moyens de faire face. Cette crise s'est encore aggravée ces dernières semaines du fait des importantes tensions auxquelles sont soumis les taux d'intérêt de deux pays européens majeurs, l'Espagne et l'Italie. Il faut trouver les moyens de sortir de cette crise, et il conviendrait donc de se réjouir que le dernier Conseil soit parvenu à rouvrir plusieurs sujets fermés, comme ceux de la croissance et de la stabilité financière assurée par la solidarité &#8211; c'est-à-dire la mutualisation de certains moyens pour aider certains pays.</p><p>Face à l'urgence, un travail important reste à accomplir pour mettre en oeuvre les décisions prises ; or,  certains signes ne sont guère encourageants. L'Eurogroupe, qui n'est pas parvenu à se mettre d'accord sur les mesures relatives à la stabilité financière, se réunira à nouveau dans une semaine. Il faut désormais avancer. Quel sera le calendrier de la mise en place de ces mesures dans les prochaines semaines ?</p><p>Par ailleurs, il est clair qu'une plus grande intégration économique et financière suppose une plus grande intégration politique. La question est désormais ouverte et il convient de la traiter. Au-delà des propositions formulées par M. Lequiller, les parlements nationaux doivent être pleinement impliqués dans le dialogue avec la Commission européenne sur les questions budgétaires et exercer un contrôle plus effectif en la matière &#8211; sans pour autant aller jusqu'à la création d'une troisième chambre qui se superposerait au Conseil et au Parlement européen. C'est là une question à laquelle il convient de réfléchir à très court terme, car M. Van Rompuy doit rendre des propositions à la fin de l'année.</p><p>Pour ce qui est, enfin, du brevet européen, des avancées ont été réalisées au Conseil, mais le Parlement européen ne s'en satisfait manifestement pas. Quelles sont, selon vous, les étapes de ce dossier très important pour l'économie européenne ?</p>
2681	9218803e2cb3ceaa0cfca3a0c5039469	26	183	<p>Plusieurs économistes s'interrogent aujourd'hui sur la taille de certaines banques et sur la multiplication des phénomènes de filialisation, qui semblent rendre très difficiles la supervision bancaire et, a fortiori, la possibilité même d'une régulation. Au-delà du lien entre dette bancaire et dette souveraine, ou entre dette publique et dette privée, que pensez-vous de la dichotomie entre banques de distribution et banques d'investissement ? Quelles sont, dans le paysage complexe que nous connaissons aujourd'hui, les perspectives de supervision technique et de régulation politique ?</p>
2682	e785ee918e8647bc170b29bb18a33a51	26	309	<p>Je soulignerai l'importance de la lutte contre le chômage, et particulièrement des actions à mener en faveur de l'emploi des jeunes. L'objectif est qu'en l'espace de quelques mois après leur sortie de l'école, les jeunes Européens se voient proposer un emploi de bonne qualité, une formation continue, un apprentissage ou un stage. Nous en sommes aujourd'hui bien loin, et je me félicite donc de la volonté du Gouvernement d'avancer en ce sens. Il est prévu que les États membres procèdent rapidement à la mise en oeuvre de leurs plans nationaux pour l'emploi des jeunes. Des dispositions seront-elles prises rapidement en France et pouvez-vous nous communiquer un calendrier ?</p>
2683	dab4069a3fabcc5f92f76ba30d07533f	26	322	<p>Nous assistons à un glissement de la finalité de la taxe sur les transactions financières : son produit, qui paraissait voici quelques mois essentiellement destiné à abonder l'aide publique au développement pour permettre aux pays en grande difficulté de faire face aux objectifs du Millénaire, semble aujourd'hui affecté au fonctionnement de l'Union européenne. Pouvez-vous lever cette ambiguïté ?</p>
2684	570dd9a019fa5348acd1e62ef37ee572	26	NULL	<p>Le Président de la République a précisé que la taxe sur les transactions financières pourrait servir à trois objectifs : contribuer à la diminution des déficits à la maîtrise des comptes publics, participer à la croissance et aux objectifs de développement. La contribution de la France représente près de 10 % du montant des crédits affectés à l'aide publique au développement à l'échelle mondiale, soit bien plus que la part de notre pays dans le PIB mondial.</p><p>L'emploi des jeunes figure bien dans les conclusions du Conseil européen, aux côtés de l'emploi des seniors. Le contrat de génération, qui doit toucher les deux publics, comme l'a rappelé le Premier ministre dans sa déclaration de politique générale, montre à cet égard toute sa pertinence. Le Ministre chargé de l'emploi est très mobilisé sur cette question, et je ne doute pas qu'il aura à ce propos des propositions concrètes.</p><p>La Commission européenne a engagé des travaux sur la séparation des activités bancaires, et le commissaire Barnier continue de travailler sur ces sujets à partir des rapports réalisés sur les banques anglaises et de ses propres travaux dans ce domaine. Il m'a confirmé hier son intérêt pour ces questions. Par ailleurs, il a été indiqué à l'occasion de la déclaration de politique générale du Premier ministre que la France procéderait à la séparation des activités de dépôt et des activités spéculatives des banques.</p><p>Monsieur Caresche, j'ai évoqué le calendrier tout au long de notre échange. Nous souhaitons que les délais soit aussi courts que possibles afin de garantir l'efficacité et l'impact des mesures que nous avons arrêtées en faveur de la croissance. J'adresserai à Mme la Présidente de la Commission des affaires étrangères et à Mme la Présidente de la Commission des affaires européennes un courrier, qui pourra vous être communiqué, rendant compte des dispositions concrètes que nous prenons pour faciliter la mise en oeuvre des mesures issues du Conseil européen.</p><p>Les brevets sont un dossier sur lequel, depuis près de dix-huit ans, il avait été impossible d'aboutir. Une bonne décision, prise sous la présidence polonaise, établissait à Paris la juridiction compétente, mais elle a été contrée par l'Allemagne, qui demandait que toutes les structures compétentes en matière de brevets soient installées à Munich, sous prétexte que les concessions que nous avions déjà faites sur ce dossier assuraient déjà dans cette ville la masse critique nécessaire. Nous avons finalement trouvé un accord, aux termes duquel la division centrale de la juridiction sera installée comme prévu à Paris, tandis que quelques éléments de juridiction traitant un volume d'affaires très résiduel iront à Londres et à Munich.</p><p>Nous avons beaucoup regretté la proposition britannique de supprimer les articles 6 à 8 de la proposition de règlement, qui « décommunautarise » une partie de l'action dans ce domaine et remet en cause les prérogatives du Parlement, nous obligeant aujourd'hui à rechercher dans le cadre du trilogue un accord permettant de revenir à l'esprit de l'accord initial. La commission des affaires juridiques (JURI) du Parlement européen, qui se réunissait ce matin, a d'ailleurs demandé une analyse juridique plus approfondie de la suppression des articles 6 à 8, afin de pouvoir parvenir à un accord à l'occasion de la réunion qui se tiendra sur ce thème au Parlement le 18 septembre.</p>
2685	bd1fba19bcc661619d8a759c2149a0b1	26	242	<p>Merci, Monsieur le Ministre, pour votre disponibilité et pour la clarté de vos réponses.</p><p>Sur proposition de la Présidente Danielle Auroi, la Commission a nommé rapporteurs d'information :</p><p>- Mme Estelle Grelier et M. Marc Laffineur, sur le projet de budget 2013 de l'Union européenne.</p>
2686	0b89fe1249392a8eb79db65107d88960	26	489	<p>a informé la Commission que Mme Marietta Karamanli fera, lors de la réunion du mercredi 18 juillet 2012, une communication sur la jurisprudence relative à la garde à vue des étrangers mis en cause pour séjour irrégulier.</p>
2687	352ef32495cdcb991823438192c43fa8	26	NULL	<p>La séance est levée à 16 h 50</p>
12426	589994164e9943a650710ec8561d8ce2	27	NULL	<p>La séance est ouverte à seize heures trente-cinq.</p>
12427	2740f260e00f641fff163eb8baf41faa	27	215	<p>Mes chers collègues, je suis heureuse d'accueillir aujourd'hui le général d'armée Jacques Mignaux, directeur général de la gendarmerie nationale.</p><p>Général, vous avez bien voulu vous exprimer devant une commission qui compte beaucoup de nouveaux membres. Ils seront particulièrement attentifs à votre présentation de la gendarmerie.</p><p>Nous serons très intéressés d'entendre votre analyse sur l'exécution de la loi d'orientation et de programmation pour la performance de la sécurité intérieure (LOPPSI), sur la loi de programmation militaire (LPM), sur la participation de la gendarmerie nationale aux OPEX ainsi que les conséquences de la révision générale des politiques publiques (RGPP) qui a fortement touché votre arme. Celle-ci s'est montrée particulièrement vertueuse dans la mise en oeuvre des efforts demandés. Comment les avez-vous vécus ? Quels ont été leur impact sur le plan de l'organisation ? Par ailleurs, pourriez-vous dresser un bilan des quatre années de rattachement organique de la gendarmerie au ministère de l'intérieur ?</p><p>Je tiens enfin à vous dire toute notre émotion ainsi que notre soutien à la suite des drames qui ont récemment touché la gendarmerie, en Guyane avec des blessés parmi vos hommes, et surtout dans le Var, le meurtre de deux gendarmes.</p>
12428	bf4da50cea609183e4ba2342b3617388	27	NULL	<p>Je tiens à vous dire combien je suis heureux que vous m'ayez invité à m'exprimer aujourd'hui devant votre commission de la défense nationale et des forces armées, au moment où débute cette quatorzième législature.</p><p>Nos soldats blessés en Guyane ont été rapatriés très rapidement grâce au service de santé des armées. Ils ont eu beaucoup de chance, car aux côtés de leurs camarades marsouins qui y ont laissé la vie, ils ont été victimes d'une embuscade. Ils faisaient partie d'un premier groupe de neuf militaires qui, après avoir franchi 100 mètres, a été pris sous un déluge de feu. Nous sommes toujours à la recherche de la bande criminelle responsable, venue du Brésil.</p><p>La gendarmerie nationale est une force armée dont l'identité militaire a été confirmée par la loi du 3 août 2009. Depuis trois ans d'ailleurs, je ne note aucun signe d'un recul de cette « militarité ». La « militarité » ne se décrète pas, mais se construit au quotidien, dès la formation initiale puis tout au long de la carrière.</p><p>Je voudrais, à l'occasion de cette audition, vous rappeler quelques données clés en dressant un rapide état des lieux de la gendarmerie. Puis j'aborderai les liens qui nous unissent à la communauté militaire et notre engagement conjoint avec les armées.</p><p>Nos missions sont fixées par la loi précitée du 3 août 2009 : prévention de la délinquance, police judiciaire, renseignement et lutte antiterroriste, surveillance des voies de communication &#8211; donc sécurité routière &#8211;, secours à la personne, défense et sécurité nationale. Chaque gendarme peut être engagé sur ce spectre missionnel très large et, si nécessaire, avec l'appui d'unités spécialisées.</p><p>La gendarmerie exerce ses missions sur une zone de compétence étendue : nous assurons la protection en métropole et outre-mer de 33 millions de Français, soit près de 50 % de la population, sur un espace représentant 95 % du territoire national. Concrètement, la gendarmerie veille à la paix publique dans 34 800 communes sur 36 500. Ces chiffres soulignent combien sont essentiels notre partenariat avec les élus et notre lien de proximité avec la population.</p><p>Pour remplir ses missions, la gendarmerie s'appuie sur sa principale richesse, son personnel. Après une forte progression de ses effectifs (de 96 527 ETPT en 2000 à 102 101 ETPT en 2007), nous avons subi, à partir de 2008, une réduction très nette de notre format (95 858 ETPT en 2012), essentiellement dans le cadre de la RGPP. Dans le même temps, la population en zone de gendarmerie nationale (ZGN) a continué de s'accroître et la société n'a pas cessé de s'ouvrir vers l'extérieur : flux humains, matériels, immatériels&#8230; À cet égard, je relève que la population y a crû de 2,8 millions d'habitants en dix ans, et devrait connaître une dynamique similaire pour la prochaine décennie.</p><p>La déflation des effectifs va s'arrêter, ce qui est une excellente chose. Subsiste néanmoins une difficulté : à cette déflation s'ajoute une sous-réalisation des effectifs en gestion au point qu'il me manque aujourd'hui 1 410 personnes dans les brigades territoriales.</p><p>La gendarmerie est aujourd'hui confrontée à une équation budgétaire complexe. Nous n'ignorons rien de l'enjeu de maîtrise des dépenses publiques, mais celui-ci se conjugue avec une pression opérationnelle qui ne diminue pas. Ainsi, hors rémunérations, nos crédits d'investissement et de fonctionnement ont atteint un niveau plancher. Ils ont baissé de 18 % depuis 2007, pour atteindre 1,2 milliard d'euros de CP en 2012.</p><p>Les crédits de fonctionnement ont dû supporter des facteurs de coûts systématiquement réévalués à la hausse : carburant, énergie, loyers, coût des projections outre-mer et des opérations extérieures. Cette contrainte budgétaire pèse directement sur l'activité.</p><p>Au cours de ces cinq dernières années, les capacités d'investissement se sont contractées de 56 %. La situation est aujourd'hui très tendue dans certains domaines comme l'immobilier, le renouvellement du parc automobile ou celui du parc informatique ; les enjeux de la prochaine programmation budgétaire triennale n'échappent à personne.</p><p>Depuis dix ans, la gendarmerie a obtenu des résultats significatifs. L'activité judiciaire des unités a débouché sur la mise en cause plus de 375 000 personnes en 2011, soit une hausse 40 % par rapport à 2000. Le taux d'élucidation des affaires s'établit à 43,1 % en 2011. La délinquance a reculé de plus de 15 % en ZGN, pour se situer à 1 002 388 faits en 2011. En outre, en matière de sécurité routière, le nombre d'accidents en ZGN a diminué de 58,3 % en dix ans (de 39 235 à 16 348) et celui des tués de 47,6 % (de 5 632 à 2 952). Plus de 16 500 vies ont ainsi été épargnées en une décennie.</p><p>Si la gendarmerie est désormais rattachée au ministère de l'intérieur, elle n'en reste pas moins liée au ministère de la défense comme à la communauté militaire. Le rattachement est objectivement réussi. Il s'est conduit dans le respect de l'identité de chacun. Le rapprochement de la gendarmerie et de la police au sein d'un même ministère a permis, notamment, de parvenir à une plus grande cohérence de l'action commune et une meilleure efficacité sur le terrain. La gendarmerie conserve néanmoins des liens étroits avec la communauté militaire. Le ministre de la défense est aussi le ministre de la gendarmerie en tant qu'elle est une force armée.</p><p>Il est notamment le garant du statut et de la condition militaires, veille à la discipline, assure la bonne marche de la concertation, étant entendu que le ministre de l'intérieur copréside le Conseil de la fonction militaire de la gendarmerie (CFMG) ; il est aussi responsable de la formation initiale, creuset de la structuration de l'identité militaire de notre personnel.</p><p>Le ministre de la défense est l'autorité d'emploi de certaines formations spécialisées de gendarmerie (gendarmeries maritime, de l'air, de l'armement et de la sécurité des armements nucléaires). Ces 2 700 militaires concourent aux missions de sécurité nationale et de protection de l'appareil de défense, dans le cadre de la mission budgétaire « Défense ». Je suis également le subordonné direct du ministre de la défense pour les questions prévôtales, mission particulièrement sensible pour les armées.</p><p>La réserve opérationnelle de la gendarmerie, avec ses 24 000 membres, représente la moitié des effectifs de toutes les réserves militaires. Ces réservistes, recrutés, formés et gérés par la gendarmerie, contribuent à notre performance. Ils permettent de faire face aux pics d'activité en période d'affluence saisonnière pour de grands événements, mais également aux situations de crise. Ces réservistes sont également un puissant levier d'engagement civique et un lien précieux avec la population. Ils sont, dans ce rôle, utilement accompagnés par près de 900 réservistes citoyens, parmi lesquels je m'enorgueillis de compter quelques parlementaires.</p><p>Dans l'exercice des missions de défense et de sécurité nationale, nous agissons de conserve avec les armées, tout d'abord sur les théâtres d'opérations extérieures. J'ai déjà abordé la prévôté qui assure des missions de police générale, de protection, d'appui et de renseignement de la force, ainsi que de police judiciaire aux armées. Le bon fonctionnement de la prévôté est essentiel dans un contexte de judiciarisation croissante des opérations.</p><p>En Afghanistan, notre dispositif d'appui à la police afghane est complémentaire de l'action de nos forces dans la zone sous responsabilité française. Il évolue au même rythme et dans les mêmes conditions que les armées. Notre contribution au volet « formation » est également importante dans le Wardah, hors de la zone de responsabilité française. Nous développons, conformément au traité d'amitié signé avec l'Afghanistan, notre soutien à l'Afghan national civil order police (ANCOP). Il s'agit d'une force qui évolue vers notre modèle de gendarmerie mobile et qui offre des performances de qualité.</p><p>Sur le territoire national ensuite, la gendarmerie participe, avec le concours des armées, au continuum défense-sécurité nationale. Gendarmerie et armées exécutent ensemble des missions de sécurité nationale. Cette continuité s'exprime également lors d'opérations combinées ayant pour objectif de maintenir la souveraineté de la France, qui sont de véritables « opérations intérieures » ; je pense particulièrement à l'opération « Harpie » en Guyane, un département grand comme une région de métropole. Les événements survenus récemment illustrent la réalité de ces engagements mais également notre fraternité d'armes.</p><p>En conclusion, je suis convaincu que notre efficacité quotidienne repose sur notre identité militaire. Le gendarme, « soldat de la loi », est un militaire pleinement conscient de ce qu'implique son statut. Il est disponible et dévoué, prêt à s'engager dans toutes les missions, mêmes les plus difficiles. Je sais pouvoir compter sur lui. Il peut être confronté à des risques policiers comme aux risques de la guerre, c'est ce qui fait aussi sa spécificité. Ces risques sont différents, mais tous sont imprévisibles. Je rappellerai que, depuis le début de l'année, cinq gendarmes ont été tués en service et près de 550 ont été blessés du fait d'agressions subies dans leurs fonctions.</p><p>Je vous remercie pour cette invitation à m'exprimer devant vous. Elle est, à mes yeux, d'autant plus importante que va bientôt s'ouvrir une importante réflexion sur notre défense et notre sécurité nationale. En tant que chef d'une force armée pleinement concernée par le large éventail de ces enjeux, je souhaite que nous contribuions au débat.</p>
12429	d7701cb203a347e8dcda48234e3ab7fe	27	86	<p>La présidente a évoqué tout à l'heure des sujets liés au moral des troupes. Celui-ci repose sur l'écoute et le dialogue avec le commandement. La gendarmerie est, de ce point de vue, en pleine évolution puisqu'elle a réformé en janvier 2011 ses instances locales de concertation. Il s'agissait pour elle de mieux prendre en compte deux de ses spécificités : sa proximité avec le monde civil et le contact quotidien avec la police. Après un an et demi, quel premier bilan pouvez-vous dresser de cette réforme ?</p>
12430	0bbb9a80c5ee0f7e3c19a47c8c221b6b	27	323	<p>Le 17 juin à Collobrières, deux femmes gendarmes ont été sauvagement assassinées. La féminisation touche aujourd'hui toutes les armées &#8211; le taux atteint aujourd'hui 17 % dans la gendarmerie. Je m'interroge sur la doctrine d'emploi du personnel féminin dans la gendarmerie. Il s'agissait, dans le drame de Collobrières, d'une mission périlleuse et, dans la relation qui en a été effectuée, le fait que les deux gendarmes étaient des femmes a joué un rôle dans leur déroulement, en raison de la force physique du meurtrier.</p><p>J'aimerais donc savoir les enseignements que vous avez pu tirer de ce drame. J'aimerais également que vous nous précisiez la doctrine d'emploi du personnel féminin. Des équipages hommesfemmes ne seraient-ils pas mieux adaptés dans certaines circonstances ?</p>
12431	974de662817f3d846e8fe285ad5ce4cb	27	NULL	<p>Monsieur Le Bris, je sais que vous êtes un fin connaisseur des questions relatives à la concertation ! Nous sommes, vous le savez, très attentifs au moral de nos troupes. Celui-ci est lié aux moyens dont dispose la gendarmerie pour fonctionner et à la clarté des missions qui lui sont affectées.</p><p>Nous avons rénové le dialogue interne car notre organisation est très déconcentrée. Nous avons diminué le nombre de représentants du personnel qui est passé de 2 000 à 800. Nous effectuons pour eux un important travail de formation mais aussi à destination des cadres de contact. Beaucoup de problèmes peuvent en effet être réglés au niveau local.</p><p>Le système ainsi rénové fonctionne depuis un peu moins de deux ans. Les gendarmes ne veulent en aucun cas d'une forme de syndicalisme, incompatible avec le statut militaire. Nos deux ministres de tutelle ont bien pris conscience de cette nouvelle donne et ont à coeur de faire vivre le dialogue. La réflexion du ministre de la défense va à présent porter, comme il l'a indiqué lors de la session plénière du dernier Conseil supérieur de la fonction militaire, sur la crédibilité et la légitimité des instances nationales de concertation.</p><p>Monsieur Vitel, je me suis exprimé sur ce sujet après avoir entendu les femmes gendarmes. Il y a trente ans, il n'était pas facile d'être une femme dans une unité opérationnelle de la gendarmerie, qui avait la réputation d'être un peu « macho » ! Les femmes ont, depuis, gagné leur légitimité, et elles ne veulent pas que le spectre de leurs missions soit limité. Cela serait considéré comme un recul.</p><p>Concernant le drame de Collobrières, l'incident avait été initialement signalé comme étant un drame de voisinage. Les deux femmes gendarmes, toutes deux gradées et expérimentées, ont rendu compte au capitaine de leur arrivée sur place. Une fois sur place, on leur a indiqué qu'il s'agissait en fait d'un cambriolage et que l'auteur présumé était enfermé chez lui. Il n'y avait pas là non plus d'élément particulier de dangerosité ; il y a, en France, chaque année, près de 9 millions d'appels téléphoniques qui donnent lieu à l'envoi de 1,3 million de patrouilles d'intervention de la gendarmerie. Dans ce cas, l'individu était extrêmement dangereux et retors mais pas fou, ce dont on ne pouvait s'apercevoir qu'après coup.</p><p>Est-ce que la présence de deux hommes de 100 kilos l'aurait incité à avoir un comportement différent ? Peut-être n'aurait-il pas osé les agresser. Mais des hommes sont aussi tués dans des circonstances similaires. Tout cela s'est joué en quelques secondes.</p><p>Cela a bien évidemment suscité chez nous des interrogations. Nous nous efforçons de fournir du matériel aux femmes et hommes de terrain qui interviennent dans les quartiers les plus difficiles. Nous insistons également, dans les écoles d'intervention professionnelle, sur l'usage des armements non létaux, comme le pistolet à impulsion électrique, très efficace. Nous apprenons à nos gendarmes à se défendre, même s'ils nous disent qu'ils sont occupés par d'autres tâches.</p>
12432	a5f5a354896defba63e523438426cc24	27	158	<p>Selon un rapport de la Cour des comptes, il y a plus de 3 600 sanctions par an dans la gendarmerie, ce qui représente 70 % de plus que dans la police. Est-ce que ces chiffres proviennent des obligations plus grandes liées au statut ? Est-ce que la gendarmerie devrait élaborer un code de déontologie, analogue à celui adopté par la police, comme la Cour des comptes le recommande ?</p>
12433	fffa92c2eea52ead8d95c9e850f2b388	27	43	<p>Nos gendarmes effectuent en Afghanistan une importante mission de formation à destination des forces afghanes. Quel est le calendrier de leur retrait, compte tenu de la décision du Président de la République de retirer l'ensemble des troupes françaises avant la fin de l'année 2012 ?</p><p>Un commandant de brigade me faisait part de ses regrets quant à la difficulté de rencontrer des élus qui sont, pour lui, une base d'informations très importante. Quel est votre sentiment sur ce sujet ?</p><p>Enfin, beaucoup de gendarmes sont aujourd'hui mobilisés sur le Tour de France et des remboursements sont prévus. Or il semble que ces remboursements n'ont pas lieu lorsque les gendarmes exercent des fonctions de police judiciaire lors de contrôles antidopage. Qu'en est-il réellement ?</p>
12434	4d7dedfb06266cddabbb6a80643ebfc8	27	NULL	<p>Monsieur Candelier, nous ne nous comparons pas à la police. Nous n'avons pas les mêmes codes, pas les mêmes règles et pas la même façon de les appliquer. 3 600 sanctions, ce n'est en fait pas beaucoup. On sanctionne parfois des infractions légères telles des accrochages sur la route, car nous sommes très attentifs à notre matériel. Mais nous sommes surtout intraitables sur les fautes graves car nous sommes très respectueux du droit.</p><p>Nous ne manquons donc pas de texte réglementaire. Le code de déontologie de la police date de 1986 et s'inspire très largement du règlement de discipline générale dans les forces armées ; nous l'appliquons pleinement.</p><p>Enfin, je voudrais signaler que nous constatons peu de fautes collectives. Nous rencontrons des fautes de discernement ou des indélicatesses. Nous sommes très attentifs à leur traitement. Cela passe notamment par une formation morale et un contrôle plus étroit.</p><p>Monsieur Voisin, l'essentiel des personnels français chargés de la formation des policiers afghans sont des gendarmes. Certains policiers français participent en effet à la mission EUPOL à Kaboul, mais l'essentiel des actions de formation est mis en oeuvre dans le cadre de la mission de l'OTAN, notamment par des gendarmes français et européens. Jusqu'en avril dernier, nous étions ainsi présents à Mazar-é-Shariff, et plusieurs dizaines de gendarmes français assurent encore la formation de quelques centaines d'élèves policiers afghans dans le Wardak, avec le concours de collègues roumains, tchèques et portugais ; les Polonais avaient aussi été volontaires pour participer à cette mission, mais cela n'a pas été possible pour des raisons techniques.</p><p>Le retrait d'Afghanistan se fera, pour les gendarmes, dans les mêmes conditions que pour les forces armées. Je partage la préoccupation des états-majors de rapatrier le matériel, rare et précieux, que nous avons sur place : il suivra donc le train logistique général.</p><p>Notre mission de formation ne prendra toutefois pas fin avec le retrait de nos troupes : elle continuera dans le cadre du traité franco-afghan, sous diverses formes qui restent à arrêter. On peut en effet envisager des actions de formation in situ, en France &#8211; ou encore dans des pays tiers comme la Jordanie ou les Émirats arabes unis. De même, on peut choisir de se concentrer d'abord sur la formation des éléments de base des forces afghanes, pour mettre l'accent ensuite sur la formation des cadres intermédiaires et des cadres supérieurs, ce qui ne comporte pas les mêmes exigences en termes de localisation. Il existe ainsi un large panel de pistes à explorer.</p><p>S'agissant du Tour de France, dont cette année marque la quatre-vingt-dix-neuvième édition, nous avons conclu avec ses organisateurs une convention définissant les modalités de notre intervention. Bien qu'elle se déroule généralement dans un très bon climat, cette manifestation connaît une ampleur et un succès tels qu'elle constitue un enjeu évident de sécurisation. Concernant la lutte contre le dopage lors du Tour de France, nous y participons en lien avec les offices centraux et agences concernés, mais je ne saurais vous dire si l'intervention de nos officiers de police judiciaire fait l'objet d'un remboursement. Si tel n'est pas le cas, j'y veillerai.</p><p>Pour ce qui est du lien entre les élus et les responsables territoriaux de la gendarmerie, je regrette que certains les jugent trop distendus. Ce lien existe, il est vivant, et je le constate moi-même lors de mes déplacements. S'il serait délicat pour moi de me prononcer sur des situations personnelles, je ne crois pas que la dématérialisation des procédures soit la cause d'une rupture de ce lien. Au contraire, les nouvelles technologies multiplient les possibilités de communication entre les responsables de la gendarmerie et les élus &#8211; par exemple par messages électroniques.</p>
12435	1bb78e3813f3792fe48f948e38bd6a8b	27	223	<p>Vous nous avez indiqué que les crédits de la gendarmerie avaient baissé de 18 % depuis 2007 ; or, devant nous la semaine dernière, le ministre de la défense nous a annoncé que la défense prendrait toute sa part dans les efforts de maîtrise des dépenses publiques. Jusqu'à quel point la gendarmerie sera-t-elle impactée ?</p><p>Il y a deux ou trois ans, certains avaient évoqué un possible retour du dispositif de police d'agglomération. En lien avec vous, nous avions contesté cette idée. Est-elle de nouveau d'actualité ?</p><p>Enfin, de nombreux élus souhaiteraient que les gendarmes soient plus souvent présents aux cérémonies des 11 novembre et 8 mai. Leur présence a d'autant plus d'importance pour le devoir de mémoire qu'ils sont souvent les derniers personnels militaires présents sur un territoire.</p>
12436	c1d80f2389098492051a663913e7fb7e	27	326	<p>Je partage les observations de mon collègue Michel Voisin : les missions assignées à la gendarmerie sont de plus en plus lourdes, ce qui explique que les gendarmes aient de moins en moins de temps à consacrer au contact avec les élus, comme avec d'autres personnes susceptibles de leur apporter d'importants renseignements.</p><p>On a d'ailleurs le sentiment que les moyens sont insuffisants non seulement en hommes, mais aussi en matériels, notamment automobile et informatique.</p><p>Par ailleurs, pourriez-vous nous apporter des précisions sur les surcoûts liés aux opérations extérieures en 2012, et sur les économies attendues sur ce poste en 2013 ?</p>
